id_,label,filename,x1,y1,x2,y2,pose,truncated,occluded,difficult
2473,with_mask,maksssksksss805.xml,178,193,218,225,Unspecified,0,0,0
2474,with_mask,maksssksksss805.xml,305,196,362,225,Unspecified,0,0,0
2475,with_mask,maksssksksss332.xml,62,213,166,319,Unspecified,0,0,0
2476,with_mask,maksssksksss4.xml,70,185,176,321,Unspecified,0,0,0
2477,without_mask,maksssksksss321.xml,170,82,212,145,Unspecified,0,0,0
2478,with_mask,maksssksksss321.xml,215,70,281,151,Unspecified,0,0,0
2479,without_mask,maksssksksss561.xml,81,163,184,279,Unspecified,0,0,0
2480,with_mask,maksssksksss568.xml,101,195,194,308,Unspecified,0,0,0
2481,with_mask,maksssksksss724.xml,303,24,328,53,Unspecified,0,0,0
2482,with_mask,maksssksksss656.xml,26,56,43,77,Unspecified,0,0,0
2483,with_mask,maksssksksss656.xml,57,69,77,87,Unspecified,0,0,0
2484,with_mask,maksssksksss656.xml,115,51,126,65,Unspecified,0,0,0
2485,with_mask,maksssksksss656.xml,133,61,152,85,Unspecified,0,0,0
2486,with_mask,maksssksksss656.xml,143,51,155,66,Unspecified,0,0,0
2487,with_mask,maksssksksss656.xml,155,59,171,78,Unspecified,0,0,0
2488,with_mask,maksssksksss656.xml,172,107,192,127,Unspecified,0,0,0
2489,with_mask,maksssksksss656.xml,171,56,177,70,Unspecified,0,0,0
2490,with_mask,maksssksksss656.xml,186,60,197,75,Unspecified,0,0,0
2491,with_mask,maksssksksss656.xml,205,58,217,75,Unspecified,0,0,0
2492,with_mask,maksssksksss656.xml,216,58,233,78,Unspecified,0,0,0
2493,with_mask,maksssksksss656.xml,238,67,253,83,Unspecified,0,0,0
2494,with_mask,maksssksksss656.xml,253,72,268,91,Unspecified,0,0,0
2495,with_mask,maksssksksss656.xml,275,77,296,97,Unspecified,0,0,0
2496,with_mask,maksssksksss656.xml,284,47,293,60,Unspecified,0,0,0
2497,with_mask,maksssksksss656.xml,301,55,315,72,Unspecified,0,0,0
2498,without_mask,maksssksksss656.xml,316,56,330,71,Unspecified,0,0,0
2499,with_mask,maksssksksss656.xml,332,56,340,67,Unspecified,0,0,0
2500,with_mask,maksssksksss656.xml,345,51,361,67,Unspecified,0,0,0
2501,with_mask,maksssksksss656.xml,366,54,385,73,Unspecified,0,0,0
2502,with_mask,maksssksksss813.xml,99,100,340,382,Unspecified,0,0,0
2503,with_mask,maksssksksss387.xml,209,73,247,113,Unspecified,0,0,0
2504,mask_weared_incorrect,maksssksksss387.xml,287,60,328,115,Unspecified,0,0,0
2505,with_mask,maksssksksss387.xml,354,109,400,191,Unspecified,0,0,0
2506,without_mask,maksssksksss387.xml,156,20,173,37,Unspecified,0,0,0
2507,with_mask,maksssksksss31.xml,209,90,278,165,Unspecified,0,0,0
2508,with_mask,maksssksksss31.xml,144,60,202,135,Unspecified,0,0,0
2509,with_mask,maksssksksss688.xml,166,67,260,160,Unspecified,0,0,0
2510,with_mask,maksssksksss685.xml,12,37,54,79,Unspecified,0,0,0
2511,with_mask,maksssksksss685.xml,147,47,197,103,Unspecified,0,0,0
2512,with_mask,maksssksksss685.xml,292,55,315,80,Unspecified,0,0,0
2513,with_mask,maksssksksss685.xml,381,56,400,77,Unspecified,0,0,0
2514,with_mask,maksssksksss851.xml,66,205,156,330,Unspecified,0,0,0
2515,with_mask,maksssksksss649.xml,144,252,233,383,Unspecified,0,0,0
2516,with_mask,maksssksksss642.xml,72,9,117,75,Unspecified,0,0,0
2517,with_mask,maksssksksss642.xml,138,100,182,158,Unspecified,0,0,0
2518,with_mask,maksssksksss204.xml,73,133,118,188,Unspecified,0,0,0
2519,with_mask,maksssksksss204.xml,137,103,175,143,Unspecified,0,0,0
2520,with_mask,maksssksksss204.xml,175,96,203,121,Unspecified,0,0,0
2521,with_mask,maksssksksss204.xml,220,91,252,123,Unspecified,0,0,0
2522,with_mask,maksssksksss204.xml,254,101,294,144,Unspecified,0,0,0
2523,with_mask,maksssksksss204.xml,278,51,313,88,Unspecified,0,0,0
2524,with_mask,maksssksksss204.xml,27,113,45,139,Unspecified,0,0,0
2525,without_mask,maksssksksss263.xml,50,167,87,207,Unspecified,0,0,0
2526,with_mask,maksssksksss263.xml,164,124,216,185,Unspecified,0,0,0
2527,with_mask,maksssksksss263.xml,305,122,362,187,Unspecified,0,0,0
2528,with_mask,maksssksksss177.xml,276,76,324,118,Unspecified,0,0,0
2529,with_mask,maksssksksss177.xml,154,147,199,194,Unspecified,0,0,0
2530,with_mask,maksssksksss511.xml,152,100,241,182,Unspecified,0,0,0
2531,with_mask,maksssksksss205.xml,86,244,156,346,Unspecified,0,0,0
2532,with_mask,maksssksksss516.xml,89,81,111,111,Unspecified,0,0,0
2533,with_mask,maksssksksss516.xml,128,62,158,92,Unspecified,0,0,0
2534,with_mask,maksssksksss516.xml,158,58,178,82,Unspecified,0,0,0
2535,with_mask,maksssksksss516.xml,192,50,221,83,Unspecified,0,0,0
2536,with_mask,maksssksksss516.xml,254,78,284,108,Unspecified,0,0,0
2537,with_mask,maksssksksss516.xml,327,61,346,81,Unspecified,0,0,0
2538,with_mask,maksssksksss516.xml,35,64,51,80,Unspecified,0,0,0
2539,without_mask,maksssksksss784.xml,17,59,39,82,Unspecified,0,0,0
2540,with_mask,maksssksksss784.xml,43,59,71,92,Unspecified,0,0,0
2541,with_mask,maksssksksss784.xml,91,78,120,108,Unspecified,0,0,0
2542,with_mask,maksssksksss784.xml,110,43,141,77,Unspecified,0,0,0
2543,with_mask,maksssksksss784.xml,138,82,169,112,Unspecified,0,0,0
2544,with_mask,maksssksksss784.xml,175,55,204,88,Unspecified,0,0,0
2545,with_mask,maksssksksss784.xml,235,36,267,71,Unspecified,0,0,0
2546,with_mask,maksssksksss784.xml,276,67,306,99,Unspecified,0,0,0
2547,with_mask,maksssksksss784.xml,317,69,343,105,Unspecified,0,0,0
2548,without_mask,maksssksksss70.xml,18,117,45,145,Unspecified,0,0,0
2549,without_mask,maksssksksss70.xml,62,120,85,143,Unspecified,0,0,0
2550,without_mask,maksssksksss70.xml,96,128,120,157,Unspecified,0,0,0
2551,with_mask,maksssksksss70.xml,152,71,203,126,Unspecified,0,0,0
2552,with_mask,maksssksksss70.xml,326,117,353,144,Unspecified,0,0,0
2553,with_mask,maksssksksss796.xml,6,74,30,97,Unspecified,0,0,0
2554,with_mask,maksssksksss796.xml,8,113,34,136,Unspecified,0,0,0
2555,with_mask,maksssksksss796.xml,46,80,80,121,Unspecified,0,0,0
2556,with_mask,maksssksksss796.xml,90,95,110,117,Unspecified,0,0,0
2557,with_mask,maksssksksss796.xml,189,33,218,65,Unspecified,0,0,0
2558,with_mask,maksssksksss796.xml,310,65,352,110,Unspecified,0,0,0
2559,with_mask,maksssksksss796.xml,355,110,374,132,Unspecified,0,0,0
2560,with_mask,maksssksksss796.xml,272,112,293,129,Unspecified,0,0,0
2561,with_mask,maksssksksss796.xml,298,109,312,124,Unspecified,0,0,0
2562,with_mask,maksssksksss796.xml,92,72,112,91,Unspecified,0,0,0
2563,with_mask,maksssksksss796.xml,365,92,380,107,Unspecified,0,0,0
2564,with_mask,maksssksksss796.xml,373,120,385,137,Unspecified,0,0,0
2565,with_mask,maksssksksss796.xml,217,56,230,80,Unspecified,0,0,0
2566,with_mask,maksssksksss67.xml,78,58,92,75,Unspecified,0,0,0
2567,with_mask,maksssksksss67.xml,153,48,167,65,Unspecified,0,0,0
2568,with_mask,maksssksksss67.xml,234,68,247,86,Unspecified,0,0,0
2569,with_mask,maksssksksss67.xml,292,64,305,86,Unspecified,0,0,0
2570,with_mask,maksssksksss720.xml,39,73,71,141,Unspecified,0,0,0
2571,with_mask,maksssksksss720.xml,90,110,135,170,Unspecified,0,0,0
2572,with_mask,maksssksksss720.xml,175,73,230,127,Unspecified,0,0,0
2573,with_mask,maksssksksss720.xml,238,100,290,164,Unspecified,0,0,0
2574,with_mask,maksssksksss720.xml,327,36,366,76,Unspecified,0,0,0
2575,with_mask,maksssksksss340.xml,59,1,105,55,Unspecified,0,0,0
2576,without_mask,maksssksksss340.xml,133,83,195,140,Unspecified,0,0,0
2577,with_mask,maksssksksss340.xml,243,85,308,147,Unspecified,0,0,0
2578,with_mask,maksssksksss340.xml,458,68,527,157,Unspecified,0,0,0
2579,with_mask,maksssksksss449.xml,94,60,118,83,Unspecified,0,0,0
2580,with_mask,maksssksksss449.xml,124,72,147,93,Unspecified,0,0,0
2581,with_mask,maksssksksss449.xml,157,44,186,78,Unspecified,0,0,0
2582,with_mask,maksssksksss449.xml,265,242,295,276,Unspecified,0,0,0
2583,with_mask,maksssksksss322.xml,60,100,186,253,Unspecified,0,0,0
2584,with_mask,maksssksksss542.xml,163,47,239,137,Unspecified,0,0,0
2585,without_mask,maksssksksss527.xml,97,21,113,40,Unspecified,0,0,0
2586,without_mask,maksssksksss527.xml,26,57,46,81,Unspecified,0,0,0
2587,without_mask,maksssksksss527.xml,141,111,165,137,Unspecified,0,0,0
2588,with_mask,maksssksksss527.xml,190,76,219,106,Unspecified,0,0,0
2589,without_mask,maksssksksss527.xml,248,54,269,72,Unspecified,0,0,0
2590,without_mask,maksssksksss527.xml,244,82,270,108,Unspecified,0,0,0
2591,without_mask,maksssksksss370.xml,135,135,241,263,Unspecified,0,0,0
2592,without_mask,maksssksksss760.xml,89,26,113,56,Unspecified,0,0,0
2593,mask_weared_incorrect,maksssksksss760.xml,173,34,206,65,Unspecified,0,0,0
2594,without_mask,maksssksksss760.xml,98,96,138,127,Unspecified,0,0,0
2595,mask_weared_incorrect,maksssksksss760.xml,158,92,195,138,Unspecified,0,0,0
2596,without_mask,maksssksksss760.xml,217,103,252,141,Unspecified,0,0,0
2597,without_mask,maksssksksss760.xml,350,105,378,139,Unspecified,0,0,0
2598,with_mask,maksssksksss760.xml,211,160,236,201,Unspecified,0,0,0
2599,with_mask,maksssksksss246.xml,238,106,266,138,Unspecified,0,0,0
2600,with_mask,maksssksksss246.xml,192,130,212,150,Unspecified,0,0,0
2601,with_mask,maksssksksss246.xml,21,25,69,78,Unspecified,0,0,0
2602,with_mask,maksssksksss246.xml,336,151,344,160,Unspecified,0,0,0
2603,with_mask,maksssksksss766.xml,86,177,188,305,Unspecified,0,0,0
2604,with_mask,maksssksksss441.xml,17,156,67,206,Unspecified,0,0,0
2605,with_mask,maksssksksss441.xml,102,120,159,183,Unspecified,0,0,0
2606,with_mask,maksssksksss441.xml,206,117,267,185,Unspecified,0,0,0
2607,with_mask,maksssksksss346.xml,54,18,141,108,Unspecified,0,0,0
2608,with_mask,maksssksksss346.xml,272,26,386,158,Unspecified,0,0,0
2609,with_mask,maksssksksss346.xml,100,254,149,325,Unspecified,0,0,0
2610,with_mask,maksssksksss346.xml,246,251,349,354,Unspecified,0,0,0
2611,with_mask,maksssksksss461.xml,218,185,263,229,Unspecified,0,0,0
2612,with_mask,maksssksksss461.xml,300,124,347,176,Unspecified,0,0,0
2613,with_mask,maksssksksss461.xml,368,135,395,196,Unspecified,0,0,0
2614,with_mask,maksssksksss461.xml,369,47,395,81,Unspecified,0,0,0
2615,with_mask,maksssksksss461.xml,244,117,281,159,Unspecified,0,0,0
2616,with_mask,maksssksksss461.xml,141,80,186,128,Unspecified,0,0,0
2617,with_mask,maksssksksss461.xml,92,72,125,109,Unspecified,0,0,0
2618,with_mask,maksssksksss461.xml,57,106,91,140,Unspecified,0,0,0
2619,with_mask,maksssksksss461.xml,21,95,45,121,Unspecified,0,0,0
2620,with_mask,maksssksksss319.xml,68,67,76,77,Unspecified,0,0,0
2621,without_mask,maksssksksss319.xml,109,68,119,81,Unspecified,0,0,0
2622,without_mask,maksssksksss319.xml,131,66,143,79,Unspecified,0,0,0
2623,with_mask,maksssksksss319.xml,148,75,164,92,Unspecified,0,0,0
2624,with_mask,maksssksksss319.xml,182,60,200,82,Unspecified,0,0,0
2625,without_mask,maksssksksss319.xml,193,70,200,83,Unspecified,0,0,0
2626,with_mask,maksssksksss319.xml,209,68,225,87,Unspecified,0,0,0
2627,without_mask,maksssksksss319.xml,226,80,234,91,Unspecified,0,0,0
2628,with_mask,maksssksksss319.xml,234,79,249,95,Unspecified,0,0,0
2629,with_mask,maksssksksss319.xml,285,82,302,99,Unspecified,0,0,0
2630,without_mask,maksssksksss319.xml,367,66,373,85,Unspecified,0,0,0
2631,with_mask,maksssksksss683.xml,96,87,216,214,Unspecified,0,0,0
2632,without_mask,maksssksksss621.xml,14,52,68,137,Unspecified,0,0,0
2633,with_mask,maksssksksss621.xml,191,35,208,54,Unspecified,0,0,0
2634,with_mask,maksssksksss621.xml,162,111,192,137,Unspecified,0,0,0
2635,with_mask,maksssksksss621.xml,299,46,386,141,Unspecified,0,0,0
2636,with_mask,maksssksksss621.xml,218,29,235,48,Unspecified,0,0,0
2637,with_mask,maksssksksss122.xml,201,38,345,213,Unspecified,0,0,0
2638,with_mask,maksssksksss754.xml,14,140,32,161,Unspecified,0,0,0
2639,with_mask,maksssksksss754.xml,113,113,131,137,Unspecified,0,0,0
2640,with_mask,maksssksksss754.xml,165,116,183,137,Unspecified,0,0,0
2641,with_mask,maksssksksss754.xml,206,89,228,114,Unspecified,0,0,0
2642,with_mask,maksssksksss195.xml,121,145,305,356,Unspecified,0,0,0
2643,with_mask,maksssksksss749.xml,93,102,118,126,Unspecified,0,0,0
2644,with_mask,maksssksksss749.xml,178,190,200,211,Unspecified,0,0,0
2645,with_mask,maksssksksss833.xml,150,56,223,136,Unspecified,0,0,0
2646,with_mask,maksssksksss790.xml,124,159,226,288,Unspecified,0,0,0
2647,with_mask,maksssksksss661.xml,11,63,30,81,Unspecified,0,0,0
2648,with_mask,maksssksksss661.xml,67,58,83,74,Unspecified,0,0,0
2649,with_mask,maksssksksss661.xml,100,59,114,76,Unspecified,0,0,0
2650,with_mask,maksssksksss661.xml,156,55,172,72,Unspecified,0,0,0
2651,with_mask,maksssksksss661.xml,176,54,188,68,Unspecified,0,0,0
2652,with_mask,maksssksksss661.xml,190,52,202,68,Unspecified,0,0,0
2653,with_mask,maksssksksss661.xml,203,40,216,50,Unspecified,0,0,0
2654,with_mask,maksssksksss661.xml,198,66,213,82,Unspecified,0,0,0
2655,with_mask,maksssksksss661.xml,220,81,243,104,Unspecified,0,0,0
2656,without_mask,maksssksksss661.xml,261,46,279,65,Unspecified,0,0,0
2657,with_mask,maksssksksss661.xml,266,84,290,112,Unspecified,0,0,0
2658,with_mask,maksssksksss661.xml,317,41,332,57,Unspecified,0,0,0
2659,with_mask,maksssksksss661.xml,311,82,332,100,Unspecified,0,0,0
2660,with_mask,maksssksksss661.xml,352,101,384,137,Unspecified,0,0,0
2661,without_mask,maksssksksss661.xml,340,101,354,121,Unspecified,0,0,0
2662,with_mask,maksssksksss705.xml,8,15,36,45,Unspecified,0,0,0
2663,with_mask,maksssksksss705.xml,53,19,86,50,Unspecified,0,0,0
2664,with_mask,maksssksksss705.xml,59,77,94,111,Unspecified,0,0,0
2665,with_mask,maksssksksss705.xml,27,155,58,186,Unspecified,0,0,0
2666,with_mask,maksssksksss705.xml,110,86,144,123,Unspecified,0,0,0
2667,with_mask,maksssksksss705.xml,104,170,135,197,Unspecified,0,0,0
2668,with_mask,maksssksksss705.xml,190,119,225,159,Unspecified,0,0,0
2669,with_mask,maksssksksss705.xml,197,185,229,222,Unspecified,0,0,0
2670,with_mask,maksssksksss705.xml,225,112,256,145,Unspecified,0,0,0
2671,with_mask,maksssksksss705.xml,279,157,310,194,Unspecified,0,0,0
2672,with_mask,maksssksksss705.xml,323,55,355,90,Unspecified,0,0,0
2673,with_mask,maksssksksss705.xml,377,28,400,55,Unspecified,0,0,0
2674,with_mask,maksssksksss705.xml,374,79,400,113,Unspecified,0,0,0
2675,with_mask,maksssksksss705.xml,320,123,351,159,Unspecified,0,0,0
2676,with_mask,maksssksksss705.xml,360,142,397,179,Unspecified,0,0,0
2677,with_mask,maksssksksss705.xml,309,191,344,225,Unspecified,0,0,0
2678,without_mask,maksssksksss453.xml,2,56,16,74,Unspecified,0,0,0
2679,without_mask,maksssksksss453.xml,18,46,37,67,Unspecified,0,0,0
2680,without_mask,maksssksksss453.xml,46,46,59,62,Unspecified,0,0,0
2681,without_mask,maksssksksss453.xml,50,60,59,82,Unspecified,0,0,0
2682,without_mask,maksssksksss453.xml,19,109,32,127,Unspecified,0,0,0
2683,with_mask,maksssksksss453.xml,26,140,49,169,Unspecified,0,0,0
2684,mask_weared_incorrect,maksssksksss453.xml,47,172,71,203,Unspecified,0,0,0
2685,without_mask,maksssksksss453.xml,97,273,131,300,Unspecified,0,0,0
2686,without_mask,maksssksksss453.xml,108,7,120,22,Unspecified,0,0,0
2687,without_mask,maksssksksss453.xml,111,39,127,60,Unspecified,0,0,0
2688,without_mask,maksssksksss453.xml,133,51,146,73,Unspecified,0,0,0
2689,without_mask,maksssksksss453.xml,147,55,159,77,Unspecified,0,0,0
2690,without_mask,maksssksksss453.xml,97,104,114,124,Unspecified,0,0,0
2691,with_mask,maksssksksss453.xml,124,148,143,175,Unspecified,0,0,0
2692,with_mask,maksssksksss453.xml,158,147,175,173,Unspecified,0,0,0
2693,without_mask,maksssksksss453.xml,193,54,206,71,Unspecified,0,0,0
2694,without_mask,maksssksksss453.xml,208,54,219,72,Unspecified,0,0,0
2695,with_mask,maksssksksss453.xml,229,64,241,93,Unspecified,0,0,0
2696,without_mask,maksssksksss453.xml,261,26,279,53,Unspecified,0,0,0
2697,without_mask,maksssksksss453.xml,296,39,310,58,Unspecified,0,0,0
2698,with_mask,maksssksksss453.xml,344,34,365,61,Unspecified,0,0,0
2699,with_mask,maksssksksss453.xml,339,77,359,111,Unspecified,0,0,0
2700,without_mask,maksssksksss453.xml,108,10,122,22,Unspecified,0,0,0
2701,with_mask,maksssksksss150.xml,60,136,164,260,Unspecified,0,0,0
2702,with_mask,maksssksksss53.xml,82,63,103,87,Unspecified,0,0,0
2703,with_mask,maksssksksss53.xml,194,30,216,56,Unspecified,0,0,0
2704,with_mask,maksssksksss53.xml,200,91,234,128,Unspecified,0,0,0
2705,with_mask,maksssksksss142.xml,144,110,244,235,Unspecified,0,0,0
2706,without_mask,maksssksksss19.xml,1,45,18,68,Unspecified,0,0,0
2707,with_mask,maksssksksss19.xml,89,38,115,62,Unspecified,0,0,0
2708,without_mask,maksssksksss19.xml,161,20,195,54,Unspecified,0,0,0
2709,with_mask,maksssksksss19.xml,104,104,182,175,Unspecified,0,0,0
2710,with_mask,maksssksksss19.xml,309,77,375,136,Unspecified,0,0,0
2711,without_mask,maksssksksss19.xml,267,14,287,32,Unspecified,0,0,0
2712,with_mask,maksssksksss529.xml,12,58,45,86,Unspecified,0,0,0
2713,with_mask,maksssksksss529.xml,135,53,164,83,Unspecified,0,0,0
2714,without_mask,maksssksksss529.xml,170,89,182,103,Unspecified,0,0,0
2715,with_mask,maksssksksss529.xml,199,85,208,94,Unspecified,0,0,0
2716,with_mask,maksssksksss529.xml,215,80,224,94,Unspecified,0,0,0
2717,with_mask,maksssksksss529.xml,239,53,278,91,Unspecified,0,0,0
2718,with_mask,maksssksksss529.xml,336,32,386,78,Unspecified,0,0,0
2719,with_mask,maksssksksss529.xml,223,97,232,107,Unspecified,0,0,0
2720,without_mask,maksssksksss460.xml,7,52,24,72,Unspecified,0,0,0
2721,with_mask,maksssksksss460.xml,26,58,53,94,Unspecified,0,0,0
2722,with_mask,maksssksksss460.xml,58,69,70,80,Unspecified,0,0,0
2723,with_mask,maksssksksss460.xml,111,50,133,76,Unspecified,0,0,0
2724,with_mask,maksssksksss460.xml,134,63,148,82,Unspecified,0,0,0
2725,with_mask,maksssksksss460.xml,206,69,221,88,Unspecified,0,0,0
2726,without_mask,maksssksksss460.xml,226,56,241,76,Unspecified,0,0,0
2727,with_mask,maksssksksss460.xml,243,75,260,95,Unspecified,0,0,0
2728,with_mask,maksssksksss460.xml,307,80,328,104,Unspecified,0,0,0
2729,without_mask,maksssksksss460.xml,155,91,166,101,Unspecified,0,0,0
2730,with_mask,maksssksksss460.xml,375,58,383,66,Unspecified,0,0,0
2731,with_mask,maksssksksss460.xml,278,58,288,70,Unspecified,0,0,0
2732,with_mask,maksssksksss594.xml,11,64,40,94,Unspecified,0,0,0
2733,with_mask,maksssksksss594.xml,88,61,119,95,Unspecified,0,0,0
2734,with_mask,maksssksksss594.xml,184,49,210,83,Unspecified,0,0,0
2735,with_mask,maksssksksss594.xml,217,64,246,97,Unspecified,0,0,0
2736,with_mask,maksssksksss594.xml,243,52,271,78,Unspecified,0,0,0
2737,with_mask,maksssksksss594.xml,276,42,311,70,Unspecified,0,0,0
2738,with_mask,maksssksksss594.xml,322,35,346,66,Unspecified,0,0,0
2739,with_mask,maksssksksss594.xml,353,26,384,61,Unspecified,0,0,0
2740,without_mask,maksssksksss841.xml,134,184,223,296,Unspecified,0,0,0
2741,with_mask,maksssksksss509.xml,151,1,242,57,Unspecified,0,0,0
2742,with_mask,maksssksksss92.xml,12,141,39,174,Unspecified,0,0,0
2743,with_mask,maksssksksss92.xml,116,115,148,151,Unspecified,0,0,0
2744,with_mask,maksssksksss92.xml,179,79,249,149,Unspecified,0,0,0
2745,with_mask,maksssksksss92.xml,323,95,359,143,Unspecified,0,0,0
2746,with_mask,maksssksksss92.xml,87,123,108,147,Unspecified,0,0,0
2747,without_mask,maksssksksss92.xml,16,115,38,139,Unspecified,0,0,0
2748,with_mask,maksssksksss92.xml,249,122,264,141,Unspecified,0,0,0
2749,with_mask,maksssksksss92.xml,356,117,370,143,Unspecified,0,0,0
2750,with_mask,maksssksksss97.xml,187,83,212,109,Unspecified,0,0,0
2751,with_mask,maksssksksss174.xml,44,63,95,117,Unspecified,0,0,0
2752,with_mask,maksssksksss174.xml,102,60,142,104,Unspecified,0,0,0
2753,with_mask,maksssksksss174.xml,196,44,250,100,Unspecified,0,0,0
2754,with_mask,maksssksksss174.xml,351,54,392,102,Unspecified,0,0,0
2755,with_mask,maksssksksss825.xml,45,33,85,68,Unspecified,0,0,0
2756,with_mask,maksssksksss825.xml,135,20,169,52,Unspecified,0,0,0
2757,with_mask,maksssksksss825.xml,227,32,254,61,Unspecified,0,0,0
2758,with_mask,maksssksksss825.xml,300,30,330,58,Unspecified,0,0,0
2759,without_mask,maksssksksss401.xml,101,49,134,91,Unspecified,0,0,0
2760,without_mask,maksssksksss401.xml,133,75,166,111,Unspecified,0,0,0
2761,with_mask,maksssksksss401.xml,228,102,263,148,Unspecified,0,0,0
2762,with_mask,maksssksksss401.xml,346,62,367,101,Unspecified,0,0,0
2763,with_mask,maksssksksss747.xml,94,198,189,327,Unspecified,0,0,0
2764,with_mask,maksssksksss313.xml,143,39,309,257,Unspecified,0,0,0
2765,with_mask,maksssksksss626.xml,69,100,214,267,Unspecified,0,0,0
2766,with_mask,maksssksksss300.xml,82,159,180,272,Unspecified,0,0,0
2767,with_mask,maksssksksss570.xml,148,130,176,161,Unspecified,0,0,0
2768,with_mask,maksssksksss570.xml,233,126,261,155,Unspecified,0,0,0
2769,without_mask,maksssksksss570.xml,43,138,62,160,Unspecified,0,0,0
2770,without_mask,maksssksksss570.xml,108,115,131,137,Unspecified,0,0,0
2771,without_mask,maksssksksss570.xml,288,116,303,138,Unspecified,0,0,0
2772,without_mask,maksssksksss570.xml,318,133,336,151,Unspecified,0,0,0
2773,without_mask,maksssksksss570.xml,365,129,382,148,Unspecified,0,0,0
2774,without_mask,maksssksksss570.xml,188,132,199,147,Unspecified,0,0,0
2775,without_mask,maksssksksss522.xml,1,174,17,211,Unspecified,0,0,0
2776,without_mask,maksssksksss522.xml,112,134,150,182,Unspecified,0,0,0
2777,without_mask,maksssksksss522.xml,124,193,148,218,Unspecified,0,0,0
